"scientificName","coordinateUncertaintyInMeters","publishingCountry","stateProvince","year","references","gbifID","Species_name","Latitude_WGS84","Longitude_WGS84","FID_1","Id","Long_m","Lat_m"
"Anaxyrus boreas (Baird & Girard, 1852)",4,"CA","British Columbia",2024,"https://www.inaturalist.org/observations/238789224",4935624468,"Western toad",50.126422,-122.937545,0,0,-1801210.31030262,1452574.84175222
"Anaxyrus boreas boreas",958,"US","British Columbia",2024,"https://www.inaturalist.org/observations/238855532",4937035802,"Western toad",49.011785,-123.821436,0,0,-1896523.09103524,1344262.45467989
"Anaxyrus boreas (Baird & Girard, 1852)",4,"CA","British Columbia",2024,"https://www.inaturalist.org/observations/238859440",4936132327,"Western toad",49.760242,-125.102425,0,0,-1954560.44650198,1454330.26667886
"Anaxyrus boreas (Baird & Girard, 1852)",4,"US","British Columbia",2024,"https://www.inaturalist.org/observations/238877669",4936542041,"Western toad",49.74113,-125.319201,0,0,-1969337.32766059,1456677.48551942
"Anaxyrus boreas (Baird & Girard, 1852)",7,"US","British Columbia",2024,"https://www.inaturalist.org/observations/238878783",4936822814,"Western toad",49.694713,-123.180533,0,0,-1831347.83554249,1408591.20421445
"Anaxyrus boreas (Baird & Girard, 1852)",89,"US","British Columbia",2024,"https://www.inaturalist.org/observations/238976427",4935635574,"Western toad",50.226561,-126.336137,0,0,-2017410.35601958,1532252.54144402
"Anaxyrus boreas (Baird & Girard, 1852)",4,"US","British Columbia",2024,"https://www.inaturalist.org/observations/239083762",4937235863,"Western toad",54.387675,-128.535492,0,0,-1994860.44550018,2037468.57048864
"Anaxyrus boreas (Baird & Girard, 1852)",5,"US","British Columbia",2024,"https://www.inaturalist.org/observations/239086591",4937208129,"Western toad",50.156522,-116.959603,0,0,-1408208.02836681,1354771.38361506
"Anaxyrus boreas (Baird & Girard, 1852)",86,"CA","British Columbia",2024,"https://www.inaturalist.org/observations/239104966",4936927282,"Western toad",54.912154,-126.885236,0,0,-1877996.68888864,2060978.31518129
"Anaxyrus boreas boreas",64,"CA","British Columbia",2024,"https://www.inaturalist.org/observations/239112100",4936969978,"Western toad",54.735837,-126.977438,0,0,-1889933.47216112,2043537.34642029
"Anaxyrus boreas (Baird & Girard, 1852)",2,"US","British Columbia",2024,"https://www.inaturalist.org/observations/239129465",4936124295,"Western toad",49.033155,-125.554125,0,0,-2010131.57998505,1382365.27409785
"Anaxyrus boreas (Baird & Girard, 1852)",2,"US","British Columbia",2024,"https://www.inaturalist.org/observations/239132306",4936548761,"Western toad",49.049056,-125.435244,0,0,-2001736.44596892,1381630.44041437
"Anaxyrus boreas (Baird & Girard, 1852)",2,"US","British Columbia",2024,"https://www.inaturalist.org/observations/239132661",4936194739,"Western toad",49.048993,-125.435353,0,0,-2001745.88299709,1381625.68563452
"Anaxyrus boreas (Baird & Girard, 1852)",5,"CA","British Columbia",2024,"https://www.inaturalist.org/observations/239282170",4935753032,"Western toad",50.651797,-117.828536,0,0,-1452317.68206358,1424493.66988555
"Anaxyrus boreas (Baird & Girard, 1852)",477,"CA","British Columbia",2024,"https://www.inaturalist.org/observations/239298997",4936754437,"Western toad",50.661832,-121.805226,0,0,-1710535.99220688,1491981.75396365
"Anaxyrus boreas (Baird & Girard, 1852)",416,"CA","British Columbia",2024,"https://www.inaturalist.org/observations/239299285",4936204460,"Western toad",50.661918,-121.804662,0,0,-1710496.82478911,1491981.28541098
"Anaxyrus boreas (Baird & Girard, 1852)",70,"CA","British Columbia",2024,"https://www.inaturalist.org/observations/239342683",4936079886,"Western toad",54.054959,-125.897536,0,0,-1850710.42222199,1947520.719965
"Anaxyrus boreas (Baird & Girard, 1852)",7,"CA","British Columbia",2024,"https://www.inaturalist.org/observations/239424384",4978551355,"Western toad",55.407288,-123.206925,0,0,-1644798.33890385,2047020.4557098
"Anaxyrus boreas (Baird & Girard, 1852)",4,"CA","British Columbia",2024,"https://www.inaturalist.org/observations/239429572",4978280631,"Western toad",55.398388,-123.212075,0,0,-1645391.01324052,2046127.69019298
"Anaxyrus boreas (Baird & Girard, 1852)",28,"CA","British Columbia",2024,"https://www.inaturalist.org/observations/239610341",4936943973,"Western toad",49.095561,-125.6007,0,0,-2010940.80060494,1390339.34066448
"Anaxyrus boreas (Baird & Girard, 1852)",4,"CA","British Columbia",2024,"https://www.inaturalist.org/observations/239620821",4936984420,"Western toad",49.689297,-125.619837,0,0,-1990744.4098962,1457159.8517709
"Anaxyrus boreas boreas",5,"CA","British Columbia",2024,"https://www.inaturalist.org/observations/239722216",4946493948,"Western toad",54.389491,-123.207446,0,0,-1678064.28600335,1934425.02146167
"Anaxyrus boreas (Baird & Girard, 1852)",134,"US","British Columbia",2024,"https://www.inaturalist.org/observations/239754422",4946415790,"Western toad",55.268442,-127.643182,0,0,-1908928.63990884,2114965.30748508
"Anaxyrus boreas boreas",7,"US","British Columbia",2024,"https://www.inaturalist.org/observations/239850728",4945969320,"Western toad",49.295515,-122.56376,0,0,-1803872.97096422,1351721.8710429
"Anaxyrus boreas (Baird & Girard, 1852)",12,"CA","British Columbia",2024,"https://www.inaturalist.org/observations/240474422",4946110439,"Western toad",49.17083,-122.912308,0,0,-1831013.49269633,1344321.84903313
"Anaxyrus boreas (Baird & Girard, 1852)",15,"CA","British Columbia",2024,"https://www.inaturalist.org/observations/241012510",4945529192,"Western toad",55.1012,-126.688538,0,0,-1859525.24597147,2077757.44739435
"Anaxyrus boreas (Baird & Girard, 1852)",15,"CA","British Columbia",2024,"https://www.inaturalist.org/observations/241012517",4946333707,"Western toad",55.101021,-126.688484,0,0,-1859528.65071374,2077736.83174007
"Anaxyrus boreas (Baird & Girard, 1852)",30,"CA","British Columbia",2024,"https://www.inaturalist.org/observations/241017529",4945776952,"Western toad",55.10146,-126.689225,0,0,-1859555.87808278,2077799.32925782
"Anaxyrus boreas (Baird & Girard, 1852)",30,"CA","British Columbia",2024,"https://www.inaturalist.org/observations/241017633",4946120979,"Western toad",55.101535,-126.688482,0,0,-1859509.69187652,2077792.94887892
"Anaxyrus boreas (Baird & Girard, 1852)",30,"CA","British Columbia",2024,"https://www.inaturalist.org/observations/241017635",4946308951,"Western toad",55.101498,-126.688482,0,0,-1859511.04819936,2077788.90649921
"Anaxyrus boreas (Baird & Girard, 1852)",30,"CA","British Columbia",2024,"https://www.inaturalist.org/observations/241017636",4945572900,"Western toad",55.101301,-126.688504,0,0,-1859519.55586523,2077767.81508554
"Anaxyrus boreas (Baird & Girard, 1852)",15,"CA","British Columbia",2024,"https://www.inaturalist.org/observations/241142301",4945600485,"Western toad",55.132046,-126.655472,0,0,-1856462.55958971,2080479.34600555
"Anaxyrus boreas (Baird & Girard, 1852)",15,"CA","British Columbia",2024,"https://www.inaturalist.org/observations/241184522",4949931593,"Western toad",55.101406,-126.6903,0,0,-1859620.70361748,2077814.5169792
"Anaxyrus boreas (Baird & Girard, 1852)",15,"CA","British Columbia",2024,"https://www.inaturalist.org/observations/241184526",4946635651,"Western toad",55.101265,-126.689865,0,0,-1859600.44186279,2077790.57917032
"Anaxyrus boreas (Baird & Girard, 1852)",15,"CA","British Columbia",2024,"https://www.inaturalist.org/observations/241184527",4946673381,"Western toad",55.10133,-126.69017,0,0,-1859615.88976044,2077803.66361434
"Anaxyrus boreas (Baird & Girard, 1852)",15,"CA","British Columbia",2024,"https://www.inaturalist.org/observations/241186199",4946338053,"Western toad",55.101547,-126.68988,0,0,-1859590.98094609,2077821.68276832
"Anaxyrus boreas (Baird & Girard, 1852)",15,"CA","British Columbia",2024,"https://www.inaturalist.org/observations/241186205",4946190643,"Western toad",55.101368,-126.690063,0,0,-1859608.24134002,2077805.71626967
"Anaxyrus boreas (Baird & Girard, 1852)",90,"US","British Columbia",2024,"https://www.inaturalist.org/observations/241397547",4950414051,"Western toad",50.126457,-122.934982,0,0,-1801042.41784964,1452530.08892241
"Anaxyrus boreas (Baird & Girard, 1852)",24,"CA","British Columbia",2024,"https://www.inaturalist.org/observations/241887547",4946150422,"Western toad",54.827982,-127.252824,0,0,-1902681.32156418,2059113.93094614
"Anaxyrus boreas boreas",8,"US","British Columbia",2024,"https://www.inaturalist.org/observations/242238079",4950216890,"Western toad",49.30934,-121.407903,0,0,-1726884.39191579,1331761.56801552
"Anaxyrus boreas (Baird & Girard, 1852)",15,"CA","British Columbia",2024,"https://www.inaturalist.org/observations/242324382",4945680895,"Western toad",54.225989,-130.164992,0,0,-2097113.13561528,2055078.62441388
"Anaxyrus boreas (Baird & Girard, 1852)",15,"CA","British Columbia",2024,"https://www.inaturalist.org/observations/242324411",4946230021,"Western toad",54.224769,-130.164856,0,0,-2097154.94033702,2054943.5002433
"Anaxyrus boreas boreas",11,"US","British Columbia",2024,"https://www.inaturalist.org/observations/242526758",4950209087,"Western toad",49.014233,-121.405333,0,0,-1735903.96861021,1298247.46109601
"Anaxyrus boreas boreas",21,"US","British Columbia",2024,"https://www.inaturalist.org/observations/242526769",4950013323,"Western toad",49.013692,-121.405992,0,0,-1735964.76655566,1298198.15755671
"Anaxyrus boreas boreas",10,"US","British Columbia",2024,"https://www.inaturalist.org/observations/242526772",4950603376,"Western toad",49.015536,-121.40735,0,0,-1735997.87914454,1298432.20802143
"Anaxyrus boreas boreas",15,"US","British Columbia",2024,"https://www.inaturalist.org/observations/242602270",4949966899,"Western toad",49.015523,-121.404953,0,0,-1735838.44506509,1298386.84035863
"Anaxyrus boreas boreas",5,"US","British Columbia",2024,"https://www.inaturalist.org/observations/242602272",4950400053,"Western toad",49.014164,-121.405389,0,0,-1735909.85233239,1298240.65918069
"Anaxyrus boreas boreas",19,"US","British Columbia",2024,"https://www.inaturalist.org/observations/242602280",4950524617,"Western toad",49.044442,-121.400842,0,0,-1734663.65346488,1301592.08554604
"Anaxyrus boreas boreas",8,"US","British Columbia",2024,"https://www.inaturalist.org/observations/242626762",4950456869,"Western toad",49.014484,-121.403379,0,0,-1735765.84824707,1298240.15542075
"Anaxyrus boreas boreas",14,"US","British Columbia",2024,"https://www.inaturalist.org/observations/242626776",4950463565,"Western toad",49.012283,-121.406067,0,0,-1736013.66017594,1298039.69397811
"Anaxyrus boreas boreas",4,"US","British Columbia",2024,"https://www.inaturalist.org/observations/242626792",4950094964,"Western toad",49.015516,-121.405257,0,0,-1735858.93479913,1298391.61278942
"Anaxyrus boreas (Baird & Girard, 1852)",3,"US","British Columbia",2024,"https://www.inaturalist.org/observations/243103691",4950449734,"Western toad",50.319825,-122.786955,0,0,-1785084.11097575,1471513.54757637
"Anaxyrus boreas (Baird & Girard, 1852)",10,"CA","British Columbia",2024,"https://www.inaturalist.org/observations/245021825",4952181294,"Western toad",54.226112,-130.164856,0,0,-2097100.13266043,2055088.93567532
"Anaxyrus boreas boreas",250,"US","British Columbia",2024,"https://www.inaturalist.org/observations/245023360",4954726124,"Western toad",48.606336,-124.223499,0,0,-1937118.9719219,1306746.70766977
"Anaxyrus boreas (Baird & Girard, 1852)",8,"CA","British Columbia",2024,"https://www.inaturalist.org/observations/245357634",4952516885,"Western toad",55.101684,-126.688678,0,0,-1859515.68834713,2077813.07225157
"Anaxyrus boreas (Baird & Girard, 1852)",8,"CA","British Columbia",2024,"https://www.inaturalist.org/observations/245357877",4952301413,"Western toad",55.10145,-126.688567,0,0,-1859517.77698892,2077785.3296391
"Anaxyrus boreas (Baird & Girard, 1852)",8,"CA","British Columbia",2024,"https://www.inaturalist.org/observations/245357878",4952946022,"Western toad",55.10141,-126.688491,0,0,-1859514.80020409,2077779.46872623
"Anaxyrus boreas (Baird & Girard, 1852)",8,"CA","British Columbia",2024,"https://www.inaturalist.org/observations/245357879",4952902130,"Western toad",55.101352,-126.688459,0,0,-1859515.05555899,2077772.5043256
"Anaxyrus boreas (Baird & Girard, 1852)",15,"US","British Columbia",2024,"https://www.inaturalist.org/observations/247531787",4974020019,"Western toad",50.125935,-122.93965,0,0,-1801363.27823797,1452559.97787484
"Anaxyrus boreas (Baird & Girard, 1852)",15,"US","British Columbia",2024,"https://www.inaturalist.org/observations/251130172",4980702575,"Western toad",50.48402,-120.535812,0,0,-1633663.78191339,1449476.55092851
"Anaxyrus boreas (Baird & Girard, 1852)",20,"US","British Columbia",2024,"https://www.inaturalist.org/observations/251701789",4981952374,"Western toad",55.101151,-126.688377,0,0,-1859517.62981521,2077748.93587245
"Anaxyrus boreas (Baird & Girard, 1852)",20,"US","British Columbia",2024,"https://www.inaturalist.org/observations/251795294",4982310702,"Western toad",55.206173,-127.440285,0,0,-1899477.04346314,2104112.18888391
"Anaxyrus boreas (Baird & Girard, 1852)",4,"CA","British Columbia",2024,"https://www.inaturalist.org/observations/251903919",4981939324,"Western toad",54.385447,-128.538961,0,0,-1995151.43175976,2037298.95496394
"Anaxyrus boreas (Baird & Girard, 1852)",20,"US","British Columbia",2024,"https://www.inaturalist.org/observations/252189010",4982252180,"Western toad",54.225202,-130.165021,0,0,-2097146.95545313,2054994.04068083
"Anaxyrus boreas (Baird & Girard, 1852)",20,"US","British Columbia",2024,"https://www.inaturalist.org/observations/252190966",4982237079,"Western toad",54.22457,-130.164095,0,0,-2097118.38866455,2054905.11529895
"Anaxyrus boreas (Baird & Girard, 1852)",8,"US","British Columbia",2024,"https://www.inaturalist.org/observations/253974465",4993998056,"Western toad",55.206208,-127.440537,0,0,-1899490.39319224,2104121.04974471
"Anaxyrus boreas (Baird & Girard, 1852)",4,"US","British Columbia",2024,"https://www.inaturalist.org/observations/239271986",4936349420,"Western toad",50.121322,-122.928695,0,0,-1800802.292711,1451832.17142225
"Anaxyrus boreas (Baird & Girard, 1852)",10,"CA","British Columbia",2024,"https://www.inaturalist.org/observations/239432623",4936889063,"Western toad",50.7907,-119.199797,0,0,-1537834.81600273,1461940.66092794
"Anaxyrus boreas boreas",798,"CA","British Columbia",2024,"https://www.inaturalist.org/observations/239434772",4946129576,"Western toad",49.713796,-123.183147,0,0,-1830885.07396859,1410791.89589765
"Anaxyrus boreas boreas",5,"CA","British Columbia",2024,"https://www.inaturalist.org/observations/239586945",4946442283,"Western toad",50.416324,-120.630189,0,0,-1641845.2875532,1443434.11262402
"Anaxyrus boreas (Baird & Girard, 1852)",4,"CA","British Columbia",2024,"https://www.inaturalist.org/observations/239621085",4936842796,"Western toad",49.690597,-125.625175,0,0,-1991044.46883434,1457417.27985808
"Anaxyrus boreas (Baird & Girard, 1852)",7,"CA","British Columbia",2024,"https://www.inaturalist.org/observations/239663839",4937062182,"Western toad",49.673963,-125.540328,0,0,-1986127.25961327,1453777.70016023
"Anaxyrus boreas (Baird & Girard, 1852)",5,"US","British Columbia",2024,"https://www.inaturalist.org/observations/239740598",4946450639,"Western toad",50.879088,-119.899047,0,0,-1580631.61919712,1483478.33967889
"Anaxyrus boreas boreas",173,"CA","British Columbia",2024,"https://www.inaturalist.org/observations/240070947",4945472456,"Western toad",54.420181,-128.533203,0,0,-1993460.90519695,2040959.93319723
"Anaxyrus boreas boreas",962,"CA","British Columbia",2024,"https://www.inaturalist.org/observations/240083204",4945614909,"Western toad",52.446335,-126.177061,0,0,-1925930.46249812,1775471.55595355
"Anaxyrus boreas boreas",5,"CA","British Columbia",2024,"https://www.inaturalist.org/observations/240084069",4945678630,"Western toad",52.441503,-126.185822,0,0,-1926646.89777927,1775114.66964335
"Anaxyrus boreas boreas",4,"CA","British Columbia",2024,"https://www.inaturalist.org/observations/240177031",4946492186,"Western toad",51.589153,-121.459145,0,0,-1659352.86090288,1590428.64373781
"Anaxyrus boreas (Baird & Girard, 1852)",131,"US","British Columbia",2024,"https://www.inaturalist.org/observations/240179627",4946043679,"Western toad",49.77646,-123.117658,0,0,-1824518.33098332,1416590.07226598
"Anaxyrus boreas boreas",4,"CA","British Columbia",2024,"https://www.inaturalist.org/observations/240234252",4945570378,"Western toad",53.448713,-122.55677,0,0,-1669143.92339245,1818272.50474479
"Anaxyrus boreas boreas",21,"CA","British Columbia",2024,"https://www.inaturalist.org/observations/240234866",4946170431,"Western toad",50.066067,-117.582855,0,0,-1451763.15850864,1353822.88346571
"Anaxyrus boreas (Baird & Girard, 1852)",5,"CA","British Columbia",2024,"https://www.inaturalist.org/observations/240457522",4946595998,"Western toad",49.73355,-125.351913,0,0,-1971735.22710037,1456509.37214389
"Anaxyrus boreas (Baird & Girard, 1852)",50,"CA","British Columbia",2024,"https://www.inaturalist.org/observations/240494036",4946559257,"Western toad",51.651985,-124.408184,0,0,-1843918.28235322,1651973.75796367
"Anaxyrus boreas (Baird & Girard, 1852)",14,"MX","British Columbia",2024,"https://www.inaturalist.org/observations/240641003",4946232069,"Western toad",49.405778,-123.1949,0,0,-1841896.24293156,1376303.18918322
"Anaxyrus boreas (Baird & Girard, 1852)",218,"US","British Columbia",2024,"https://www.inaturalist.org/observations/240691226",4946591506,"Western toad",49.731099,-123.132418,0,0,-1826988.36565868,1411762.8932501
"Anaxyrus boreas (Baird & Girard, 1852)",4,"CA","British Columbia",2024,"https://www.inaturalist.org/observations/241051775",4946358426,"Western toad",49.1585,-119.25563,0,0,-1587996.56672738,1276972.95374772
"Anaxyrus boreas (Baird & Girard, 1852)",10,"US","British Columbia",2024,"https://www.inaturalist.org/observations/241175334",4946655691,"Western toad",51.492819,-120.662129,0,0,-1611499.48022744,1565807.88183542
"Anaxyrus boreas boreas",3,"CA","British Columbia",2024,"https://www.inaturalist.org/observations/241304195",4946654874,"Western toad",50.484162,-120.53547,0,0,-1633637.25996071,1449486.75282565
"Anaxyrus boreas (Baird & Girard, 1852)",22,"CA","British Columbia",2024,"https://www.inaturalist.org/observations/241357147",4946691408,"Western toad",50.8635,-127.976233,0,0,-2097711.69664599,1638528.37055065
"Anaxyrus boreas (Baird & Girard, 1852)",1,"CA","British Columbia",2024,"https://www.inaturalist.org/observations/241380189",4946146437,"Western toad",48.6073,-124.225262,0,0,-1937203.08567,1306891.2292522
"Anaxyrus boreas (Baird & Girard, 1852)",4,"CA","British Columbia",2024,"https://www.inaturalist.org/observations/241405190",4946187589,"Western toad",52.3535,-126.683205,0,0,-1960548.95142087,1775577.17260383
"Anaxyrus boreas (Baird & Girard, 1852)",269,"US","British Columbia",2024,"https://www.inaturalist.org/observations/241463661",4946673030,"Western toad",53.862698,-122.822767,0,0,-1672007.44101534,1869097.13341123
"Anaxyrus boreas (Baird & Girard, 1852)",4,"US","British Columbia",2024,"https://www.inaturalist.org/observations/241526537",4945794461,"Western toad",49.878651,-119.149984,0,0,-1560464.69302116,1357327.25234336
"Anaxyrus boreas (Baird & Girard, 1852)",3,"CA","British Columbia",2024,"https://www.inaturalist.org/observations/241576189",4946312887,"Western toad",49.72707,-123.121222,0,0,-1826388.71735482,1411093.13101947
"Anaxyrus boreas boreas",36,"CA","British Columbia",2024,"https://www.inaturalist.org/observations/241952920",4946192522,"Western toad",49.011619,-122.467103,0,0,-1806682.12953673,1317790.52680217
"Anaxyrus boreas (Baird & Girard, 1852)",4,"US","British Columbia",2024,"https://www.inaturalist.org/observations/241985093",4945532984,"Western toad",50.167542,-116.957969,0,0,-1407816.46941366,1356008.81372435
"Anaxyrus boreas (Baird & Girard, 1852)",3,"CA","British Columbia",2024,"https://www.inaturalist.org/observations/242005326",4945822897,"Western toad",49.115794,-121.811872,0,0,-1759785.11235642,1317256.17523131
"Anaxyrus boreas (Baird & Girard, 1852)",7,"CA","British Columbia",2024,"https://www.inaturalist.org/observations/242023353",4946222314,"Western toad",51.66078,-121.236,0,0,-1642953.37804609,1594616.02604042
"Anaxyrus boreas (Baird & Girard, 1852)",6,"CA","British Columbia",2024,"https://www.inaturalist.org/observations/242023937",4946149764,"Western toad",51.660787,-121.236,0,0,-1642953.16284172,1594616.81526596
"Anaxyrus boreas (Baird & Girard, 1852)",907,"US","British Columbia",2024,"https://www.inaturalist.org/observations/242030629",4946714895,"Western toad",48.425255,-124.071309,0,0,-1933203.10578857,1283251.55109201
"Anaxyrus boreas (Baird & Girard, 1852)",4,"CA","British Columbia",2024,"https://www.inaturalist.org/observations/242186322",4945761367,"Western toad",50.872258,-119.739058,0,0,-1570471.41749331,1480044.43301771
"Anaxyrus boreas (Baird & Girard, 1852)",15,"US","British Columbia",2024,"https://www.inaturalist.org/observations/242208475",4945886197,"Western toad",49.011675,-122.466779,0,0,-1806658.77503904,1317790.68476075
"Anaxyrus boreas boreas",956,"US","British Columbia",2024,"https://www.inaturalist.org/observations/242215655",4946017660,"Western toad",49.292599,-122.23716,0,0,-1782361.0080475,1345214.59119735
"Anaxyrus boreas boreas",76,"CA","British Columbia",2024,"https://www.inaturalist.org/observations/242385361",4950182766,"Western toad",59.427005,-126.101136,0,0,-1671542.67330035,2533732.41830524
"Anaxyrus boreas (Baird & Girard, 1852)",4,"CA","British Columbia",2024,"https://www.inaturalist.org/observations/242412450",4950351315,"Western toad",51.236222,-121.587785,0,0,-1678539.41766666,1552904.55480405
"Anaxyrus boreas (Baird & Girard, 1852)",4,"CA","British Columbia",2024,"https://www.inaturalist.org/observations/242500773",4950447773,"Western toad",50.004581,-123.330353,0,0,-1830815.68571848,1446380.37827208
"Anaxyrus boreas (Baird & Girard, 1852)",4,"CA","British Columbia",2024,"https://www.inaturalist.org/observations/242769296",4950281204,"Western toad",50.124595,-122.938522,0,0,-1801333.98290061,1452387.59053826
"Anaxyrus boreas (Baird & Girard, 1852)",247,"US","British Columbia",2024,"https://www.inaturalist.org/observations/242796241",4950316665,"Western toad",54.837801,-128.78415,0,0,-1991870.45249026,2091638.90282338
"Anaxyrus boreas (Baird & Girard, 1852)",4,"US","British Columbia",2024,"https://www.inaturalist.org/observations/243531589",4950575450,"Western toad",52.37669,-126.084313,0,0,-1922744.99453289,1765876.82625069
"Anaxyrus boreas (Baird & Girard, 1852)",46,"CA","British Columbia",2024,"https://www.inaturalist.org/observations/243686613",4949978502,"Western toad",52.815754,-119.269755,0,0,-1484900.95231822,1692514.15045506
"Anaxyrus boreas (Baird & Girard, 1852)",3,"CA","British Columbia",2024,"https://www.inaturalist.org/observations/243750872",4949902599,"Western toad",50.828702,-120.04554,0,0,-1591593.40504773,1480214.88744173
"Anaxyrus boreas (Baird & Girard, 1852)",12,"CA","British Columbia",2024,"https://www.inaturalist.org/observations/243812611",4950402791,"Western toad",48.767978,-123.804062,0,0,-1903666.85124361,1316452.11258227
"Anaxyrus boreas (Baird & Girard, 1852)",257,"CA","British Columbia",2024,"https://www.inaturalist.org/observations/243908160",4949933078,"Western toad",49.760966,-119.169592,0,0,-1565104.46439704,1344239.75773286
"Anaxyrus boreas (Baird & Girard, 1852)",3,"CA","British Columbia",2024,"https://www.inaturalist.org/observations/244197234",4952272977,"Western toad",48.768172,-123.803903,0,0,-1903649.67788788,1316470.77711808
"Anaxyrus boreas (Baird & Girard, 1852)",13,"CA","British Columbia",2024,"https://www.inaturalist.org/observations/244727475",4952383171,"Western toad",49.733508,-125.351805,0,0,-1971729.70869244,1456502.42691856
"Anaxyrus boreas (Baird & Girard, 1852)",45,"CA","British Columbia",2024,"https://www.inaturalist.org/observations/244753077",4952714361,"Western toad",50.159319,-125.371246,0,0,-1957750.92465562,1504519.94521382
"Anaxyrus boreas (Baird & Girard, 1852)",10,"CA","British Columbia",2024,"https://www.inaturalist.org/observations/244836224",4953126763,"Western toad",54.063461,-128.624558,0,0,-2012763.29357732,2004025.42611897
"Anaxyrus boreas (Baird & Girard, 1852)",856,"CA","British Columbia",2024,"https://www.inaturalist.org/observations/244836356",4952241057,"Western toad",54.517605,-128.629562,0,0,-1995330.39227178,2053590.36042375
"Anaxyrus boreas boreas",4,"US","British Columbia",2024,"https://www.inaturalist.org/observations/247260858",4954412205,"Western toad",52.376452,-126.083392,0,0,-1922696.77937911,1765831.78436988
"Anaxyrus boreas boreas",25,"US","British Columbia",2024,"https://www.inaturalist.org/observations/247809534",4974189339,"Western toad",49.011294,-121.404511,0,0,-1735940.70209185,1297899.00744065
"Anaxyrus boreas boreas",8,"US","British Columbia",2024,"https://www.inaturalist.org/observations/247809569",4974294476,"Western toad",49.01743,-121.401213,0,0,-1735529.6544388,1298534.69468739
"Anaxyrus boreas (Baird & Girard, 1852)",61,"US","British Columbia",2024,"https://www.inaturalist.org/observations/249737653",4978223827,"Western toad",49.83271,-125.634236,0,0,-1986500.03778439,1473490.85203378
"Anaxyrus boreas (Baird & Girard, 1852)",61,"US","British Columbia",2024,"https://www.inaturalist.org/observations/249737888",4980569705,"Western toad",52.038184,-122.513616,0,0,-1711837.13080526,1659670.09088328
"Anaxyrus boreas (Baird & Girard, 1852)",178,"US","British Columbia",2024,"https://www.inaturalist.org/observations/253839533",4993873814,"Western toad",49.242156,-122.289172,0,0,-1787427.16596748,1340488.92324833
"Anaxyrus boreas (Baird & Girard, 1852)",15,"CA","British Columbia",2024,"https://www.inaturalist.org/observations/246040052",4952877599,"Western toad",49.343616,-124.631477,0,0,-1938469.56308012,1397954.35210559
"Anaxyrus boreas (Baird & Girard, 1852)",4,"CA","British Columbia",2024,"https://www.inaturalist.org/observations/246056536",4953083631,"Western toad",48.667178,-123.694817,0,0,-1899818.65091277,1302900.71607854
"Anaxyrus boreas (Baird & Girard, 1852)",5,"US","British Columbia",2024,"https://www.inaturalist.org/observations/246198376",4952595514,"Western toad",50.093234,-119.655848,0,0,-1587639.2620294,1390154.45415933
"Anaxyrus boreas (Baird & Girard, 1852)",9,"CA","British Columbia",2024,"https://www.inaturalist.org/observations/246394683",4973795114,"Western toad",49.816177,-125.1173,0,0,-1953541.605978,1460899.15614177
"Anaxyrus boreas (Baird & Girard, 1852)",782,"CA","British Columbia",2024,"https://www.inaturalist.org/observations/246409942",4954354356,"Western toad",51.423213,-118.719217,0,0,-1489023.02692605,1526146.96256532
"Anaxyrus boreas (Baird & Girard, 1852)",4,"CA","British Columbia",2024,"https://www.inaturalist.org/observations/246564014",4954789789,"Western toad",49.78328,-125.11628,0,0,-1954643.4448337,1457195.2844294
"Anaxyrus boreas (Baird & Girard, 1852)",8,"US","British Columbia",2024,"https://www.inaturalist.org/observations/246623651",4954693655,"Western toad",49.066181,-123.912621,0,0,-1900701.63114626,1352213.00743037
"Anaxyrus boreas (Baird & Girard, 1852)",189,"US","British Columbia",2024,"https://www.inaturalist.org/observations/247369557",4976364855,"Western toad",49.302211,-122.698083,0,0,-1812533.87326287,1355040.37591201
"Anaxyrus boreas (Baird & Girard, 1852)",4,"CA","British Columbia",2024,"https://www.inaturalist.org/observations/247418095",4973987768,"Western toad",55.323683,-127.583,0,0,-1903353.76093155,2119764.42565216
"Anaxyrus boreas (Baird & Girard, 1852)",5,"US","British Columbia",2024,"https://www.inaturalist.org/observations/247493133",4973944444,"Western toad",49.2807,-122.531906,0,0,-1802247.83663239,1349441.98494513
"Anaxyrus boreas (Baird & Girard, 1852)",6,"CA","British Columbia",2024,"https://www.inaturalist.org/observations/249379310",4976363998,"Western toad",49.501508,-117.280281,0,0,-1446516.13703736,1284576.90779144
"Anaxyrus boreas (Baird & Girard, 1852)",5,"CA","British Columbia",2024,"https://www.inaturalist.org/observations/249684788",4976186849,"Western toad",48.757675,-123.836053,0,0,-1906144.87440489,1315934.18556817
"Anaxyrus boreas (Baird & Girard, 1852)",22,"CA","British Columbia",2024,"https://www.inaturalist.org/observations/250217698",4978214151,"Western toad",48.66418,-123.69973,0,0,-1900247.68597302,1302661.23393138
"Anaxyrus boreas (Baird & Girard, 1852)",18,"CA","British Columbia",2024,"https://www.inaturalist.org/observations/250220062",4978579829,"Western toad",48.668462,-123.698472,0,0,-1900018.66640735,1303118.70804417
"Anaxyrus boreas (Baird & Girard, 1852)",306,"CA","British Columbia",2024,"https://www.inaturalist.org/observations/250231339",4978338405,"Western toad",48.668687,-123.69493,0,0,-1899775.02196261,1303073.08475622
